id,title,subtitle,authors,language,genre,published_date,page_count
253,The Ghost,,"[""Danielle Steel""]",en,"[""Romance"",""Fiction"",""Historical"",""Historical Fiction"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Fantasy"",""Paranormal"",""Romance"",""Contemporary Romance"",""Romance"",""Historical Romance"",""Mystery"",""Historical""]",1998,444.0
254,The Sands of Time,,"[""Sidney Sheldon""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Romance"",""Suspense"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Drama"",""Novels"",""Contemporary""]",1989-12-01,448.0
255,Granny Dan,,"[""Danielle Steel""]",en,"[""Romance"",""Fiction"",""Historical"",""Historical Fiction"",""Historical"",""Womens Fiction"",""Chick Lit"",""Novels"",""Contemporary"",""Romance"",""Historical Romance"",""Cultural"",""Russia"",""Adult""]",2000,304.0
257,The Ranch,,"[""Danielle Steel""]",en,"[""Romance"",""Fiction"",""Womens Fiction"",""Chick Lit"",""Drama"",""Romance"",""Contemporary Romance"",""Contemporary"",""Audiobook"",""Adult"",""Novels"",""Modern""]",1998,480.0
258,Jane Austen,,"[""Carol Shields""]",en,"[""Biography"",""Nonfiction"",""History"",""Biography Memoir"",""Literature"",""Cultural"",""Canada"",""Classics"",""Historical"",""European Literature"",""British Literature"",""Biography"",""Autobiography""]",2001,177.0
259,The Village Show,Tales from Turnham Malpas,"[""Rebecca Shaw""]",en,"[""Fiction"",""Contemporary""]",1998,287.0
260,"Mr Rosenblum's List, Or, Friendly Guidance for the Aspiring Englishman",A Novel,"[""Natasha Solomons""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""European Literature"",""British Literature"",""Literature"",""Jewish"",""Historical"",""Adult Fiction"",""War"",""World War II"",""Novels"",""Humor"",""War""]",2010,328.0
261,Whispers in the Village,,"[""Rebecca Shaw""]",en,"[""Fiction"",""Contemporary""]",2005,289.0
263,Rogue Element,,"[""Terence Strong""]",en,"[""Thriller""]",1998,579.0
265,Monster,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Psychology"",""Thriller"",""Psychological Thriller""]",2000,394.0
266,The Sovereign State of ITT.,,"[""Anthony Sampson""]",en,"[""Nonfiction"",""Politics"",""History""]",1973,332.0
268,Secret Prey,,"[""John Sandford""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Mystery"",""Murder Mystery"",""Emergency Services"",""Police""]",1999,384.0
269,Derailed,,"[""James Siegel""]",en,"[""Thriller"",""Fiction"",""Suspense"",""Mystery"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Contemporary"",""Adult Fiction"",""Audiobook"",""Media Tie In""]",2004-06-01,416.0
270,Darkness,,"[""John Saul""]",en,"[""Horror"",""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Fantasy"",""Fantasy"",""Supernatural"",""Science Fiction"",""Adult"",""Fantasy"",""Paranormal""]",1992,371.0
271,Splendour & Squalor,The Disgrace and Disintegration of Three Aristocratic Dynasties,"[""Marcus Scriven""]",en,"[""History"",""Nonfiction"",""Biography"",""European Literature"",""British Literature""]",2010-09-01,413.0
275,Body Surfing,,"[""Anita Shreve""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Romance"",""Contemporary"",""Adult Fiction"",""Adult"",""Family"",""Drama"",""Audiobook"",""Relationships""]",2008,264.0
277,"Hercules, the Legendary Journeys",The First Casualty : a Novel,"[""David L. Seidman""]",en,"[""Fantasy""]",1997,211.0
278,Gold Mine,,"[""Wilbur A. Smith""]",en,"[""Fiction"",""Adventure"",""Thriller"",""Cultural"",""Africa"",""Historical"",""Historical Fiction"",""Action"",""Historical"",""Southern Africa"",""South Africa"",""Novels"",""Drama""]",1998,264.0
279,I Capture the Castle,,"[""Dodie Smith""]",en,"[""Classics"",""Fiction"",""Young Adult"",""Historical"",""Historical Fiction"",""Romance"",""Young Adult"",""Coming Of Age"",""Historical"",""European Literature"",""British Literature"",""Novels"",""Audiobook""]",1949,342.0
280,Silent Honour,,"[""Danielle Steel""]",en,"[""Romance"",""Fiction"",""Historical"",""Historical Fiction"",""Historical"",""Womens Fiction"",""Chick Lit"",""Romance"",""Historical Romance"",""Adult"",""Drama"",""War"",""Contemporary""]",1997,446.0
281,One of Us,,"[""Michael Smith""]",en,"[""Science Fiction"",""Fiction"",""Thriller"",""Mystery"",""Science Fiction"",""Cyberpunk"",""Fantasy"",""Speculative Fiction"",""Science Fiction Fantasy"",""Science Fiction"",""Dystopia"",""Mystery"",""Crime""]",1999-07-01,368.0
283,Privileged Lives,,"[""Edward Stewart""]",en,"[""Fiction"",""Mystery"",""Thriller""]",1989,528.0
284,Maine,,"[""J. Courtney Sullivan""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Contemporary"",""Audiobook"",""Adult Fiction"",""Family"",""Adult"",""Novels"",""Literary Fiction"",""Christianity"",""Catholic""]",2012,388.0
285,Goodnight Sweetheart,,"[""Charlotte Bingham""]",en,"[""Historical"",""Historical Fiction"",""Historical""]",2008-01-28,320.0
287,Secret Prey,,"[""John Sandford""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Mystery"",""Murder Mystery"",""Emergency Services"",""Police""]",2004-02,416.0
288,McNally's Trial,,"[""Lawrence Sanders""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Humor"",""Mystery"",""Detective"",""Mystery"",""Murder Mystery"",""Thriller"",""Mystery Thriller"",""Novels"",""Thriller""]",1995,352.0
289,Chosen Prey,,"[""John Sandford""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Suspense"",""Audiobook"",""Mystery"",""Murder Mystery"",""Adventure""]",2002,330.0
291,The Best Laid Plans,,"[""Sidney Sheldon""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Thriller"",""Mystery Thriller"",""Romance"",""Mystery"",""Crime"",""Novels"",""Drama"",""Adult""]",1998,343.0
292,A Deeper Sleep,A Kate Shugak Novel,"[""Dana Stabenow""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Adventure"",""Mystery"",""Murder Mystery""]",2008-01-02,319.0
293,The Sky Is Falling,,"[""Sidney Sheldon""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Thriller"",""Mystery Thriller"",""Novels"",""Mystery"",""Crime"",""Romance"",""Drama"",""Contemporary""]",2001-07-01,416.0
294,Memories of Midnight,,"[""Sidney Sheldon""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Romance"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Drama"",""Novels"",""Contemporary""]",1991-10-01,416.0
295,The Night Crew,,"[""John Sandford""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Suspense"",""Mystery"",""Detective"",""Mystery"",""Murder Mystery"",""Action"",""Audiobook""]",1998-06-01,432.0
296,Nothing Lasts Forever,,"[""Sidney Sheldon""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Romance"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Novels"",""Drama"",""Contemporary""]",1995-09-01,400.0
299,Dakota Meltdown,,"[""Elle James""]",en,"[""Romance""]",2007,241.0
300,Covert Makeover,,"[""Mallory Kane""]",en,"[""Romance"",""Romance"",""Romantic Suspense"",""Suspense"",""Mystery""]",2007,0.0
301,Kane and Abel,,"[""Jeffrey Archer""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Thriller"",""Drama"",""Classics"",""Historical"",""Novels"",""Mystery"",""Contemporary"",""Audiobook""]",1986,557.0
302,It's Called a Breakup Because It's Broken,The Smart Girl's Breakup Buddy,"[""Greg Behrendt"",""Amiira Ruotola-Behrendt""]",en,"[""Nonfiction"",""Self Help"",""Relationships"",""Humor"",""Womens Fiction"",""Chick Lit"",""Psychology"",""Adult"",""Self Help"",""Personal Development"",""Romance"",""Audiobook""]",2006,276.0
304,Daughter of the Sun,,"[""Barbara Wood""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""Romance"",""Literature"",""American"",""Fantasy"",""Novels"",""Adult""]",2007-09-04,480.0
305,Heyday,A Novel,"[""Kurt Andersen""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""New York"",""Literature"",""19th Century"",""Literature"",""American"",""North American Hi..."",""American History"",""Adventure"",""Novels"",""Unfinished""]",2007-12-26,640.0
307,At the Center of the Storm,The CIA During America's Time of Crisis,"[""George Tenet""]",en,"[""Biography"",""Nonfiction"",""Politics"",""History"",""Spy Thriller"",""Espionage"",""War"",""Military Fiction"",""Biography"",""Autobiography"",""Autobiography"",""Memoir"",""War"",""Terrorism"",""War""]",2009-10-13,608.0
308,The Worst-Case Scenario Survival Handbook: Travel,,"[""Joshua Piven"",""David Borgenicht""]",en,"[""Nonfiction"",""Travel"",""Reference"",""Humor"",""Adventure"",""Survival"",""How To"",""Self Help"",""Humor"",""Comedy"",""Adult"",""Adventure""]",2001-03-01,176.0
309,I'll Take Manhattan,,"[""Judith Krantz""]",en,"[""Fiction"",""Romance"",""Womens Fiction"",""Chick Lit"",""Romance"",""Contemporary Romance"",""Contemporary"",""Adult Fiction"",""Womens Fiction"",""Adult"",""Drama"",""Novels""]",1987,440.0
310,Dragonquest,,"[""Anne McCaffrey""]",en,"[""Fantasy"",""Science Fiction"",""Fantasy"",""Dragons"",""Fiction"",""Science Fiction Fantasy"",""Young Adult"",""Adventure"",""Adult"",""Fantasy"",""High Fantasy"",""Speculative Fiction""]",1982,325.0
311,The Voyage of the Jerle Shannara,Antrax,"[""Terry Brooks""]",en,"[""Fantasy"",""Fiction"",""Science Fiction Fantasy"",""Fantasy"",""Epic Fantasy"",""Fantasy"",""High Fantasy"",""Science Fiction"",""Adventure"",""Fantasy"",""Magic"",""Epic"",""Adult""]",2002,405.0
312,Hens Reunited,,"[""Lucy Diamond""]",en,"[""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction"",""Adult"",""Contemporary"",""Romance"",""Contemporary Romance"",""Humor""]",2009,435.0
314,Lovely in Her Bones,,"[""Sharyn McCrumb""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery Thriller"",""Mystery"",""Cozy Mystery"",""Thriller"",""Humor"",""History"",""Archaeology"",""American"",""Southern"",""Suspense"",""Mystery"",""Crime""]",1990,221.0
315,A Little Badness,,"[""Josephine Cox""]",en,"[""Fiction"",""Historical""]",1995-09-18,512.0
316,L.A. Times,,"[""Stuart Woods""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Murder Mystery"",""Novels""]",1994-02-04,400.0
317,A Most Uncommon Degree of Popularity,,"[""Kathleen Gilles Seidel""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Young Adult"",""Contemporary"",""Realistic Fiction"",""Adult Fiction"",""Romance"",""Womens""]",2006-03-21,294.0
318,The Vacillations of Poppy Carew,,"[""Mary Wesley""]",en,"[""Fiction"",""Romance"",""European Literature"",""British Literature"",""Contemporary"",""Novels"",""Cultural"",""Africa"",""Drama"",""Humor""]",1987,313.0
319,All I Need to Get By,,"[""Sophfronia Scott""]",en,"[""History""]",2004-03-10,357.0
320,Murder Must Advertise,,"[""Dorothy L. Sayers""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Classics"",""Thriller"",""Mystery Thriller"",""European Literature"",""British Literature"",""Mystery"",""Detective"",""Historical"",""Historical Fiction"",""Historical"",""Literature"",""20th Century""]",2004-04,288.0
322,Dreaming of a Stranger,,"[""Sheila O'Flanagan""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Romance"",""Cultural"",""Ireland""]",2004,630.0
323,Poppy's War,,"[""Lily Baxter""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""War"",""World War II"",""Historical"",""Young Adult""]",2010,432.0
324,Tomcat in Love,,"[""Tim O'Brien""]",en,"[""Fiction"",""Novels"",""Literary Fiction"",""Literature"",""Humor"",""Adult"",""Contemporary"",""Romance"",""Historical"",""Historical Fiction"",""American"",""American Fiction""]",1999,347.0
326,The Mammoth Book of Best British Crime,,"[""Maxim Jakubowski""]",en,"[""Mystery"",""Crime"",""Short Stories"",""Mystery"",""Fiction""]",2012,600.0
329,Relics,,"[""Pip Vaughan-Hughes""]",en,"[""Historical"",""Historical Fiction"",""Historical"",""Fiction"",""Mystery"",""Adventure"",""Mystery"",""Crime"",""Mystery"",""Historical Mystery"",""Historical"",""Medieval""]",2007,359.0
330,Steel Victory,The Heroic Story of America's Independent Tank Battalions at War in Europe,"[""Harry Yeide""]",en,"[""War"",""World War II""]",2003,316.0
334,Sapphistry,The Book of Lesbian Sexuality,"[""Patrick Califia""]",en,"[""Sexuality"",""Nonfiction"",""LGBT"",""Queer"",""LGBT"",""Lesbian"",""LGBT"",""Feminism"",""History"",""Adult Fiction"",""Erotica"",""Erotica"",""BDSM""]",1988,212.0
336,A Dancing Star,Inspirations to Guide and Heal,"[""Eileen Campbell""]",en,"[""Poetry""]",1991,130.0
337,Love in the Present Tense,,"[""Catherine Ryan Hyde""]",en,"[""Fiction"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Family"",""Adult Fiction"",""Drama"",""Young Adult"",""Adult"",""Literary Fiction"",""Young Adult"",""Coming Of Age""]",2007,304.0
338,A Finer End,,"[""Deborah Crombie""]",en,"[""Mystery"",""Fiction"",""European Literature"",""British Literature"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Audiobook"",""Fantasy"",""Paranormal"",""Contemporary"",""Suspense"",""Mystery"",""Detective""]",2002,304.0
339,How It Feels,,"[""Brendan Cowell""]",en,"[""Fiction"",""Contemporary"",""Cultural"",""Australia"",""Romance"",""Adult Fiction""]",2011,373.0
341,Black Beauty,,"[""Anna Sewell""]",en,"[""Classics"",""Fiction"",""Childrens"",""Animals"",""Young Adult"",""Animals"",""Horses"",""Historical"",""Historical Fiction"",""Childrens"",""Middle Grade"",""Adventure"",""Historical""]",1994,213.0
342,Botham,My Autobiography,"[""Ian Botham""]",en,"[""Biography"",""Biography"",""Autobiography"",""Nonfiction""]",1995,512.0
343,I Married a Sheik,,"[""Sharon De Vita""]",en,"[""Romance"",""Category Romance"",""Harlequin""]",2001-07-25,256.0
344,People of the Masks,,"[""Kathleen O'Neal Gear"",""W. Michael Gear""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""Historical Fiction"",""Prehistoric"",""Anthropology"",""Native Americans"",""Historical Fiction"",""Historical Fantasy"",""Adult"",""History"",""Prehistory"",""Literature"",""American""]",1999-06-15,576.0
347,The Rock Orchard,,"[""Paula S. Wall""]",en,"[""Fiction"",""American"",""Southern"",""Womens Fiction"",""Chick Lit"",""Romance"",""Historical"",""Historical Fiction"",""Adult"",""Audiobook"",""Magical Realism"",""Humor"",""Womens Fiction""]",2006,324.0
354,Crystal Line,,"[""Anne McCaffrey""]",en,"[""Science Fiction"",""Fantasy"",""Fiction"",""Science Fiction Fantasy"",""Romance"",""Space"",""Space Opera"",""Adult"",""Novels"",""Space"",""Speculative Fiction""]",1992,313.0
355,Shank,,"[""Roderick Anscombe""]",en,"[""Fiction""]",1997-05-01,326.0
357,"These High, Green Hills",,"[""Jan Karon""]",en,"[""Fiction"",""Christian Fiction"",""Christian"",""Adult Fiction"",""Inspirational"",""Contemporary"",""Romance"",""Audiobook"",""Novels"",""Spirituality""]",1997-04-01,333.0
359,The Width of the Sea,,"[""Michelle Chalfoun""]",en,"[""Fiction""]",2002,394.0
361,Second Time Around,,"[""Marcia Willett""]",en,"[""Fiction"",""Contemporary""]",1998-08-01,375.0
363,Freedom's Choice,,"[""Anne McCaffrey""]",en,"[""Science Fiction"",""Fantasy"",""Fiction"",""Science Fiction Fantasy"",""Romance"",""Science Fiction"",""Aliens"",""Adventure"",""Adult"",""Space"",""Space"",""Space Opera""]",1997,412.0
366,Star Trek Odyssey,,"[""William Shatner"",""Judith Reeves-Stevens"",""Garfield Reeves-Stevens""]",en,"[""Media Tie In"",""Star Trek"",""Science Fiction""]",1998,1072.0
368,The Cattleman's Unsuitable Wife,,"[""Anne Stuart""]",en,"[""Romance"",""Historical Romance"",""Romance"",""Historical"",""Historical"",""Historical Fiction"",""Historical"",""Regency"",""Adult Fiction"",""Erotica"",""Adult"",""Fiction"",""Historical Romance"",""Regency Romance"",""Audiobook""]",2011-02,408.0
369,The Ragged Trousered Philanthropists,,"[""Robert Tressell""]",en,"[""Fiction"",""Classics"",""Politics"",""Historical"",""Historical Fiction"",""Philosophy"",""Novels"",""Literature"",""Literature"",""20th Century"",""European Literature"",""British Literature"",""Historical""]",2004-08-05,741.0
371,"Consider This, Senora",,"[""Harriet Doerr""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Novels"",""Historical"",""Cultural"",""Latin American"",""Literary Fiction"",""Adult Fiction"",""Literature"",""American"",""Audiobook"",""Book Club""]",1994,241.0
372,Testimonies,,"[""Patrick O'Brian""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""European Literature"",""British Literature"",""Literature"",""Classics""]",1995,207.0
373,Wait Until Midnight,,"[""Amanda Quick""]",en,"[""Romance"",""Romance"",""Historical Romance"",""Historical"",""Mystery"",""Historical"",""Historical Fiction"",""Fiction"",""Suspense"",""Historical"",""Regency"",""Fantasy"",""Paranormal"",""Romance"",""Romantic Suspense""]",2005,361.0
374,"Thrones, Dominations",,"[""Dorothy Leigh Sayers"",""Jill Paton Walsh""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Historical"",""Historical Fiction"",""European Literature"",""British Literature"",""Historical"",""Thriller"",""Mystery Thriller"",""Classics"",""Mystery"",""Detective"",""Mystery"",""Historical Mystery""]",1998,367.0
376,The Day After Roswell,,"[""Philip J. Corso"",""Philip Corso"",""William J. Birnes""]",en,"[""Nonfiction"",""History"",""Pseudoscience"",""Conspiracy Theories"",""Science"",""Science Fiction"",""Aliens"",""War"",""Military Fiction"",""Fantasy"",""Paranormal"",""Politics"",""Audiobook"",""Mystery""]",1998-06-01,384.0
377,Hell's Prisoner,The Shocking True Story of an Innocent Man Jailed for Over Eleven Years in Indonesia's Most Notorious Prisons,"[""Christopher V. V. Parnell""]",en,"[""Nonfiction""]",2005-07-01,223.0
378,A Parrot in the Pepper Tree,,"[""Chris Stewart""]",en,"[""Travel"",""Nonfiction"",""Cultural"",""Spain"",""Biography"",""Autobiography"",""Memoir"",""Biography"",""Autobiography"",""Biography Memoir"",""Writing"",""Essays"",""Humor"",""European Literature"",""Spanish Literature""]",2002,223.0
380,Hot Pursuit,,"[""Gemma Fox""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction""]",2004,400.0
381,Keith,Standing in the Shadows,"[""Stanley Booth""]",en,"[""Music"",""Nonfiction"",""Biography""]",1996-01-15,212.0
382,Gideon,,"[""Russell Andrews""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Suspense"",""Politics""]",1999,435.0
